2025-01-28T01:43:07,2.5568701197798647
2025-01-28T02:31:40,2.563325396236572
2025-01-31T01:31:22,2.5485646365310908
2025-01-31T01:36:02,2.557788598589881
2025-01-31T02:19:19,2.5625654027079934
2025-01-31T02:21:19,2.551642011281499
2025-01-31T02:52:44,2.5446481512025065
2025-01-31T02:58:27,2.5377783094864164
2025-01-31T03:08:28,2.5514330105318255
2025-01-31T03:10:51,2.568591153889868
2025-01-31T03:45:31,2.555679250472466
2025-02-01T01:27:25,2.5518595936927935
2025-02-01T02:13:47,2.536996618220398
2025-02-01T02:15:57,2.5613521216463773
2025-02-01T02:54:23,2.5624315505288453
2025-02-01T03:04:33,2.5486392172361296
2025-02-01T03:06:57,2.5627443852551655
2025-02-08T02:06:56,1.1924838575131516
2025-02-08T02:20:24,1.1845883570885005
2025-02-08T03:52:00,1.1860608908289842
2025-02-08T04:15:52,1.1929714341867124
2025-02-08T04:28:20,1.194645250097143
2025-02-08T04:39:00,1.2040591636324776
2025-03-10T02:01:14,1.0010888801240707
2025-03-10T02:28:42,0.9961272808042638
2025-03-10T02:39:43,0.9821161404939776
2025-03-10T03:22:11,1.0100444130488728
2025-03-10T03:38:29,1.0037910604041262
2025-03-10T03:49:34,0.99886389574521
2025-03-11T02:51:26,1.7112864330726738
2025-03-11T03:00:52,1.7126804758359484
2025-03-13T04:32:54,1.0050118907969512
2025-03-13T04:34:43,1.0243922089767574
2025-03-13T05:28:21,1.0378046159926004
2025-03-15T04:02:58,1.0808494566035125
2025-03-15T05:29:28,1.0834668211252816
2025-03-15T05:33:45,1.0646411321307543
2025-03-17T02:40:25,0.5957232648119805
2025-03-17T02:50:02,0.7729801445529401
